date ,year,region,site,treatment,block,species,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
7/23/2022,2022,toolik,MAT89,exc-NP,1,DEAD BET,5,13,23,30,26,20,24,30
7/23/2022,2022,toolik,MAT89,exc-NP,1,SAL PUL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,SAL RET,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,ARC ALP,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,VAC ULI,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,RUB CHA,23,17,17.5,29.5,29,31,29,29
7/23/2022,2022,toolik,MAT89,exc-NP,1,PET FRI,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,POL BIS,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,LED PAL,1,5,3.5,2,1,1.5,<1,8
7/23/2022,2022,toolik,MAT89,exc-NP,1,CAS TET,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,VAC VIT,0,0,0,0,0,1,0,<1
7/23/2022,2022,toolik,MAT89,exc-NP,1,EMP NIG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,PED LAP,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,AND POL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,DEAD EV.,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,MOSS,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,LICHEN,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,LITTER,3,9,6,28,27,5.5,22,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,FR BOIL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,BARE GR.,0,0,0,0,2,4,7,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,HOLES,0,0,0,0,0,0,2,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,TRAILS,0,0,0,0,0,0,2,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,% LITTER,0,0,0,2,0,0,8,0
drop,,,,,,,,,,,,,,
7/23/2022,2022,toolik,MAT89,NP,1,ERI VAG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,EV. LITTER,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,CAR BIG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,GRASS ex.,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,BET NAN,10,12.5,14.5,18,29,20,63,28.5
7/23/2022,2022,toolik,MAT89,NP,1,DEAD BET,31,40,49,20,24,17,6,12
7/23/2022,2022,toolik,MAT89,NP,1,SAL PUL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,SAL RET,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,ARC ALP,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,VAC ULI,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,RUB CHA,33,15,31,39,33.5,41,24,32
7/23/2022,2022,toolik,MAT89,NP,1,PET FRI,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,POL BIS,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,LED PAL,0,1.5,0,0,0,5,<1,1.5
7/23/2022,2022,toolik,MAT89,NP,1,CAS TET,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,VAC VIT,0,0,<1,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,EMP NIG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,PED LAP,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,AND POL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,DEAD EV.,0,0,0,0,3.5,4,6,0
7/23/2022,2022,toolik,MAT89,NP,1,MOSS,4.5,9,8,7,0,0,0,<1
7/23/2022,2022,toolik,MAT89,NP,1,LICHEN,<1,<1,<1,<1,0,0,0,<1
7/23/2022,2022,toolik,MAT89,NP,1,LITTER,13.5,8,18,23,23.5,33,9.5,19
7/23/2022,2022,toolik,MAT89,NP,1,FR BOIL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,1,BARE GR.,0,0,0,0,0,4,4,2
7/23/2022,2022,toolik,MAT89,NP,1,HOLES,0,0,0,0,1,2,0,0
7/23/2022,2022,toolik,MAT89,NP,1,TRAILS,0,0,0,0,1,1,0,0
7/23/2022,2022,toolik,MAT89,NP,1,% LITTER,0,0,0,0,3,6,0,0
7/23/2022,2022,toolik,MAT89,NP,1,Ste lon,0,0,0,0,0,0,0.5,1.5
drop,,,,,,,,,,,,,,
7/22/2022,2022,toolik,MAT89,CT2,2,ERI VAG,0,1,7,1.5,4,3.5,3.5,6.5
7/22/2022,2022,toolik,MAT89,CT2,2,EV. LITTER,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,CT2,2,CAR BIG,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,CT2,2,GRASS ex.,1,0,0,0.5,2.5,0.5,3,2
7/22/2022,2022,toolik,MAT89,CT2,2,BET NAN,7,15,0,4,0,4.5,11,7.5
7/22/2022,2022,toolik,MAT89,CT2,2,DEAD BET,9.5,4,0,3,1,3,1.5,4.5
7/22/2022,2022,toolik,MAT89,CT2,2,SAL PUL,0,0,0,0,1,2,6,6
7/22/2022,2022,toolik,MAT89,CT2,2,SAL RET,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,CT2,2,ARC ALP,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,CT2,2,VAC ULI,0.5,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,CT2,2,RUB CHA,46.5,21,28.5,19,18.5,13.5,21,39
7/22/2022,2022,toolik,MAT89,CT2,2,PET FRI,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,CT2,2,POL BIS,0,0,0,0,0,<1,0,0
7/22/2022,2022,toolik,MAT89,CT2,2,LED PAL,3.5,5,2.5,6,9,10,3.5,3
7/22/2022,2022,toolik,MAT89,CT2,2,CAS TET,1,3,3,5.5,1,7.5,6.5,1
7/22/2022,2022,toolik,MAT89,CT2,2,VAC VIT,<1,3,2.5,3.5,7.5,4,4.5,4
7/22/2022,2022,toolik,MAT89,CT2,2,EMP NIG,7.5,11,2,4,4.5,7.5,5,1
7/22/2022,2022,toolik,MAT89,CT2,2,PED LAP,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,CT2,2,AND POL,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,CT2,2,DEAD EV.,5,7,11,4,1,9,1,1.5
7/22/2022,2022,toolik,MAT89,CT2,2,MOSS,1,0,1.5,<1,0,<1,2,<1
7/22/2022,2022,toolik,MAT89,CT2,2,LICHEN,<1,<1,0,<1,<1,0,0,<1
7/22/2022,2022,toolik,MAT89,CT2,2,LITTER,6.5,11,38,15,16,10.5,24.5,13
7/22/2022,2022,toolik,MAT89,CT2,2,FR BOIL,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,CT2,2,BARE GR.,<1,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,CT2,2,HOLES,1,0,0,2,2,5,3,5
7/22/2022,2022,toolik,MAT89,CT2,2,TRAILS,1,0,0,2,1,3,2,3
7/22/2022,2022,toolik,MAT89,CT2,2,% LITTER,0,0,10,5,0,6,4,4
drop,,,,,,,,,,,,,,
7/22/2022,2022,toolik,MAT89,exc-NP,2,ERI VAG,<1,1.5,<1,0,0,<1,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,EV. LITTER,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,CAR BIG,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,GRASS ex.,0,0,<1,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,BET NAN,5.5,3.5,1,1,0,0,<1,11
7/22/2022,2022,toolik,MAT89,exc-NP,2,DEAD BET,11,6.5,2,8,0,1.5,0,7.5
7/22/2022,2022,toolik,MAT89,exc-NP,2,SAL PUL,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,SAL RET,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,ARC ALP,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,VAC ULI,3,2,0,0,0,0,0,1
7/22/2022,2022,toolik,MAT89,exc-NP,2,RUB CHA,68,68,84,69,93,92,99,70
7/22/2022,2022,toolik,MAT89,exc-NP,2,PET FRI,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,POL BIS,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,LED PAL,0,2.5,0,0,<1,1.5,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,CAS TET,0,<1,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,VAC VIT,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,EMP NIG,0,0,0,<1,1,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,PED LAP,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,AND POL,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,DEAD EV.,1,1,0,0,1.5,1,0,<1
7/22/2022,2022,toolik,MAT89,exc-NP,2,MOSS,<1,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,LICHEN,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,LITTER,9.5,15,9,11,7.5,1.5,1,1
7/22/2022,2022,toolik,MAT89,exc-NP,2,FR BOIL,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,BARE GR.,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,HOLES,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,TRAILS,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,exc-NP,2,% LITTER,0,0,0,0,0,0,0,0
drop,,,,,,,,,,,,,,
7/22/2022,2022,toolik,MAT89,NP,2,ERI VAG,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,EV. LITTER,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,CAR BIG,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,GRASS ex.,0,0,0,0,0,<1,<1,0
7/22/2022,2022,toolik,MAT89,NP,2,BET NAN,<1,0,12,11,14,11.5,12,12
7/22/2022,2022,toolik,MAT89,NP,2,DEAD BET,8.5,9,9.5,22,18,20,16,33.5
7/22/2022,2022,toolik,MAT89,NP,2,SAL PUL,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,SAL RET,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,ARC ALP,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,VAC ULI,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,RUB CHA,66,66,68,44,42,45,47,25
7/22/2022,2022,toolik,MAT89,NP,2,PET FRI,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,POL BIS,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,LED PAL,0,1.5,<1,0,<1,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,CAS TET,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,VAC VIT,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,EMP NIG,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,PED LAP,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,AND POL,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,DEAD EV.,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,MOSS,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,LICHEN,0,0,0,0,<1,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,LITTER,11,14,11,8.5,15.5,20,28.5,13
7/22/2022,2022,toolik,MAT89,NP,2,FR BOIL,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,BARE GR.,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT89,NP,2,HOLES,0,0,0,0,0,0,0,2
7/22/2022,2022,toolik,MAT89,NP,2,TRAILS,0,0,0,0,0,0,0,1
7/22/2022,2022,toolik,MAT89,NP,2,% LITTER,0,0,0,0,0,0,0,12
drop,,,,,,,,,,,,,,
7/23/2022,2022,toolik,MAT89,CT2,3,ERI VAG,1,13.5,18.5,14,15,7,7.5,7.5
7/23/2022,2022,toolik,MAT89,CT2,3,EV. LITTER,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,3,CAR BIG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,3,GRASS ex.,8.5,3,1.5,7,1.5,4.5,0,0
7/23/2022,2022,toolik,MAT89,CT2,3,BET NAN,25.5,27,25,23.5,23.5,25.5,26,34
7/23/2022,2022,toolik,MAT89,CT2,3,DEAD BET,3,4.5,2,4,<1,4.5,11,4
7/23/2022,2022,toolik,MAT89,CT2,3,SAL PUL,0,0,0,0,0,0,11.5,0
7/23/2022,2022,toolik,MAT89,CT2,3,SAL RET,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,3,ARC ALP,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,3,VAC ULI,0,0,0,1.5,9,0,0,4
7/23/2022,2022,toolik,MAT89,CT2,3,RUB CHA,16,15.5,16.5,16,9.5,10.5,18,15.5
7/23/2022,2022,toolik,MAT89,CT2,3,PET FRI,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,3,POL BIS,<1,<1,0,<1,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,3,LED PAL,10,9.5,10,4,9.5,7.5,2,6
7/23/2022,2022,toolik,MAT89,CT2,3,CAS TET,2,2.5,3,3,5.5,<1,0,1
7/23/2022,2022,toolik,MAT89,CT2,3,VAC VIT,15,10,9,8.5,9,5.5,2.5,11.5
7/23/2022,2022,toolik,MAT89,CT2,3,EMP NIG,6.5,1.5,9.5,5.5,5.5,1,1,<1
7/23/2022,2022,toolik,MAT89,CT2,3,PED LAP,1,0,1,0,0,0,0,<1
7/23/2022,2022,toolik,MAT89,CT2,3,AND POL,1,1,1,<1,<1,0,1,2
7/23/2022,2022,toolik,MAT89,CT2,3,DEAD EV.,4.5,3,1.5,<1,5,1.5,2,1.5
7/23/2022,2022,toolik,MAT89,CT2,3,MOSS,9,12.5,11.5,9,6,3,9,7.5
7/23/2022,2022,toolik,MAT89,CT2,3,LICHEN,1.5,7,3,9,4,15,6.5,2.5
7/23/2022,2022,toolik,MAT89,CT2,3,LITTER,13,10,15.5,9,14.5,10,5.5,13.5
7/23/2022,2022,toolik,MAT89,CT2,3,FR BOIL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,3,BARE GR.,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,3,HOLES,4,2,3,8,1,0,4,5
7/23/2022,2022,toolik,MAT89,CT2,3,TRAILS,0,3,3,5,1,0,5,4
7/23/2022,2022,toolik,MAT89,CT2,3,% LITTER,2,4,2,4,4,0,0,6
drop,,,,,,,,,,,,,,
7/23/2022,2022,toolik,MAT89,exc-NP,3,ERI VAG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,EV. LITTER,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,CAR BIG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,GRASS ex.,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,BET NAN,69,58,35,14,42,42,68,68.5
7/23/2022,2022,toolik,MAT89,exc-NP,3,DEAD BET,21,33,21.5,13,31,35.5,9,24
7/23/2022,2022,toolik,MAT89,exc-NP,3,SAL PUL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,SAL RET,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,ARC ALP,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,VAC ULI,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,RUB CHA,13,18.5,37,65,21.5,30,19,12
7/23/2022,2022,toolik,MAT89,exc-NP,3,PET FRI,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,POL BIS,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,LED PAL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,CAS TET,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,VAC VIT,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,EMP NIG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,PED LAP,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,AND POL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,DEAD EV.,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,MOSS,0,<1,0,0,1,0,<1,2
7/23/2022,2022,toolik,MAT89,exc-NP,3,LICHEN,0,<1,<1,<1,0,<1,<1,2
7/23/2022,2022,toolik,MAT89,exc-NP,3,LITTER,3,4.5,15,11,14,3.5,6.5,7
7/23/2022,2022,toolik,MAT89,exc-NP,3,FR BOIL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,BARE GR.,0,0,0,0,6,0,0,2
7/23/2022,2022,toolik,MAT89,exc-NP,3,HOLES,0,0,0,0,1,0,1,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,TRAILS,0,0,1,0,2,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,3,% LITTER,0,0,4,0,6,0,0,0
drop,,,,,,,,,,,,,,
7/23/2022,2022,toolik,MAT89,NP,3,ERI VAG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,EV. LITTER,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,CAR BIG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,GRASS ex.,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,BET NAN,59,67,62,47.5,22,6.5,21.5,25
7/23/2022,2022,toolik,MAT89,NP,3,DEAD BET,5.5,6,9,18,29,17.5,8.5,7
7/23/2022,2022,toolik,MAT89,NP,3,SAL PUL,0,0,0,0,0,0,0,1.5
7/23/2022,2022,toolik,MAT89,NP,3,SAL RET,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,ARC ALP,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,VAC ULI,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,RUB CHA,10.5,7,5.5,15,48.5,68,55,58
7/23/2022,2022,toolik,MAT89,NP,3,PET FRI,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,POL BIS,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,LED PAL,0,1,0,1,9,1,0,<1
7/23/2022,2022,toolik,MAT89,NP,3,CAS TET,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,VAC VIT,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,EMP NIG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,PED LAP,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,AND POL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,DEAD EV.,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,MOSS,0,0,1.5,<1,<1,1,0,0
7/23/2022,2022,toolik,MAT89,NP,3,LICHEN,<1,<1,<1,1,1,1,<1,<1
7/23/2022,2022,toolik,MAT89,NP,3,LITTER,6,8,3,10,8,9.5,3,3
7/23/2022,2022,toolik,MAT89,NP,3,FR BOIL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,BARE GR.,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,HOLES,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,TRAILS,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,NP,3,% LITTER,0,0,0,0,0,0,0,0
drop,,,,,,,,,,,,,,
7/23/2022,2022,toolik,MAT89,CT2,4,ERI VAG,6.5,2,11,19,8,5,7,9
7/23/2022,2022,toolik,MAT89,CT2,4,EV. LITTER,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,4,CAR BIG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,4,GRASS ex.,<1,1,1,3,1,<1,<1,1
7/23/2022,2022,toolik,MAT89,CT2,4,BET NAN,9,11,6,15,6,5.5,18,12
7/23/2022,2022,toolik,MAT89,CT2,4,DEAD BET,1,<1,0,1,1,1.5,1,<1
7/23/2022,2022,toolik,MAT89,CT2,4,SAL PUL,2,0,0,0,10,2,2,0
7/23/2022,2022,toolik,MAT89,CT2,4,SAL RET,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,4,ARC ALP,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,4,VAC ULI,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,4,RUB CHA,13.5,18.5,22.5,11,19,18,8,7
7/23/2022,2022,toolik,MAT89,CT2,4,PET FRI,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,4,POL BIS,<1,<1,<1,<1,1,<1,<1,1
7/23/2022,2022,toolik,MAT89,CT2,4,LED PAL,19.5,24,13.5,14,6,9.5,6,10
7/23/2022,2022,toolik,MAT89,CT2,4,CAS TET,7,2,1,1,1,1.5,1,5
7/23/2022,2022,toolik,MAT89,CT2,4,VAC VIT,13.5,13.5,14,16,3,10,8,9.5
7/23/2022,2022,toolik,MAT89,CT2,4,EMP NIG,2,4.5,5,3,3.5,5,1,<1
7/23/2022,2022,toolik,MAT89,CT2,4,PED LAP,0,0,1,<1,1,<1,<1,<1
7/23/2022,2022,toolik,MAT89,CT2,4,AND POL,0,0,<1,<1,2,1,0,<1
7/23/2022,2022,toolik,MAT89,CT2,4,DEAD EV.,<1,1,<1,0,<1,<1,2,1
7/23/2022,2022,toolik,MAT89,CT2,4,MOSS,14,14.5,12.5,12.5,31,20,29.5,14
7/23/2022,2022,toolik,MAT89,CT2,4,LICHEN,11,11,11.5,8,2,4,4,6.5
7/23/2022,2022,toolik,MAT89,CT2,4,LITTER,13,5,7,11,7,6,4,13
7/23/2022,2022,toolik,MAT89,CT2,4,FR BOIL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,4,BARE GR.,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,4,HOLES,0,0,0,0,1,1,6,2.5
7/23/2022,2022,toolik,MAT89,CT2,4,TRAILS,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,4,% LITTER,0,0,0,0,0,0,0,0
drop,,,,,,,,,,,,,,
7/23/2022,2022,toolik,MAT89,exc-NP,4,ERI VAG,1.5,1,2.5,2,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,EV. LITTER,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,CAR BIG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,GRASS ex.,0,0,0,<1,6,9,3,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,BET NAN,27,26,4,<1,18.5,24.5,45..5,60
7/23/2022,2022,toolik,MAT89,exc-NP,4,DEAD BET,26.5,20,11,1.5,5,11,18,19
7/23/2022,2022,toolik,MAT89,exc-NP,4,SAL PUL,1,7,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,SAL RET,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,ARC ALP,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,VAC ULI,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,RUB CHA,40.5,38,70.5,90.5,66.5,33,38.5,21
7/23/2022,2022,toolik,MAT89,exc-NP,4,PET FRI,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,POL BIS,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,LED PAL,1,0,0,0,<1,5.5,1.5,2.5
7/23/2022,2022,toolik,MAT89,exc-NP,4,CAS TET,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,VAC VIT,0,0,0,0,0,1,<1,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,EMP NIG,0,0,0,0,0,0,0,2
7/23/2022,2022,toolik,MAT89,exc-NP,4,PED LAP,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,AND POL,0,0,0,0,0,0,<1,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,DEAD EV.,<1,0,0,0,0,1,4,1
7/23/2022,2022,toolik,MAT89,exc-NP,4,MOSS,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,LICHEN,<1,1,<1,<1,0,0,0,<1
7/23/2022,2022,toolik,MAT89,exc-NP,4,LITTER,12,16.5,20.5,9,5,9,9,8.5
7/23/2022,2022,toolik,MAT89,exc-NP,4,FR BOIL,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,BARE GR.,0,1,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,HOLES,0,1,2,1,0,1,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,TRAILS,0,1,2,0,0,1,1,0
7/23/2022,2022,toolik,MAT89,exc-NP,4,% LITTER,0,3,8,2,0,1,0,0
drop,,,,,,,,,,,,,,
7/25/2022,2022,toolik,MAT81,CT,1,ERI VAG,5.5,1,4,9.5,4.5,0,2,7.5
