Treatment Start Year,Treatment End Year,Year,Site,Treatment,Block,Plot,Species Code,Relative Cover,Plant name or category,Accepted Latin Name or category
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,6,Eri vag,0.9,#REF!,Eriophorum vaginatum
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,6,Led pal,8.9,#REF!,Ledum palustre
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,6,Rub cha,25,#REF!,Rubus chamaemorus
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,6,Sal pul,14.3,#REF!,Salix pulchra
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,6,St. D. Bet.,25,#REF!,Standing Dead Betula nana
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,7,moss,4,#REF!,Mixed moss
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,7,litter,11.9,#REF!,Mixed dead litter
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,7,Bet nan,19.8,#REF!,Betula nana
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,7,Led pal,2,#REF!,Ledum palustre
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,7,Rub cha,31.7,#REF!,Rubus chamaemorus
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,7,Sal pul,3,#REF!,Salix pulchra
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,7,St. D. Bet.,23.8,#REF!,Standing Dead Betula nana
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,7,vole litter,4,#REF!,vole litter
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,8,moss,5.3,#REF!,Mixed moss
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,8,litter,8.4,#REF!,Mixed dead litter
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,8,Bet nan,18.9,#REF!,Betula nana
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,8,Rub cha,29.5,#REF!,Rubus chamaemorus
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,8,Sal pul,8.4,#REF!,Salix pulchra
1996,,2016,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Nitrogen Phosphorus Unfenced,4,8,St. D. Bet.,29.5,#REF!,Standing Dead Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,1,moss,4.6,Mixed moss,Mixed moss
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,1,lichen,1.1,Mixed Lichens,Mixed Lichens
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,1,litter,3.4,Mixed dead litter,Mixed dead litter
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,1,Bet nan,17.2,Betula nana,Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,1,Car big,4.6,Carex Bigelowii,Carex Bigelowii
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,1,Cas tet,2.3,Cassiope tetragona,Cassiope tetragona
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,1,Eri vag,19.5,Eriophorum vaginatum,Eriophorum vaginatum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,1,Led pal,27.6,Ledum palustre,Ledum palustre
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,1,Pol bis,0.6,Polygonum bistorta,Persicaria bistorta
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,1,Rub cha,10.3,Rubus chamaemorus,Rubus chamaemorus
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,1,Vac vit,8,Vaccinium vitis-idaea,Vaccinium vitis-idaea
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,1,St. D. Bet.,0.6,Standing Dead Betula nana,Standing Dead Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,2,moss,5.8,Mixed moss,Mixed moss
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,2,lichen,4.6,Mixed Lichens,Mixed Lichens
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,2,litter,3.5,Mixed dead litter,Mixed dead litter
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,2,Bet nan,18.5,Betula nana,Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,2,Car big,0.6,Carex Bigelowii,Carex Bigelowii
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,2,Cas tet,2.3,Cassiope tetragona,Cassiope tetragona
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,2,Emp nig,1.2,Empetrum nigrum,Empetrum nigrum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,2,Eri vag,25.4,Eriophorum vaginatum,Eriophorum vaginatum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,2,Led pal,15,Ledum palustre,Ledum palustre
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,2,Ped lap,0.6,Pedicularis lapponica,Pedicularis lapponica
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,2,Rub cha,4.6,Rubus chamaemorus,Rubus chamaemorus
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,2,Vac vit,17.3,Vaccinium vitis-idaea,Vaccinium vitis-idaea
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,2,St. D. Bet.,0.6,Standing Dead Betula nana,Standing Dead Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,3,moss,8.2,Mixed moss,Mixed moss
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,3,lichen,3.1,Mixed Lichens,Mixed Lichens
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,3,litter,2.1,Mixed dead litter,Mixed dead litter
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,3,Bet nan,14.4,Betula nana,Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,3,Car big,1,Carex Bigelowii,Carex Bigelowii
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,3,Cas tet,0.5,Cassiope tetragona,Cassiope tetragona
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,3,Emp nig,11.3,Empetrum nigrum,Empetrum nigrum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,3,Eri vag,23.7,Eriophorum vaginatum,Eriophorum vaginatum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,3,Led pal,8.2,Ledum palustre,Ledum palustre
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,3,Pol bis,0.5,Polygonum bistorta,Persicaria bistorta
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,3,Rub cha,2.1,Rubus chamaemorus,Rubus chamaemorus
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,3,Vac uli,2.1,Vaccinium uliginosum,Vaccinium uliginosum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,3,Vac vit,21.6,Vaccinium vitis-idaea,Vaccinium vitis-idaea
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,3,St. D. Bet.,1,Standing Dead Betula nana,Standing Dead Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,moss,5.8,Mixed moss,Mixed moss
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,lichen,4.9,Mixed Lichens,Mixed Lichens
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,litter,1.9,Mixed dead litter,Mixed dead litter
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,And pol,0.5,Andromeda polifolia,Andromeda polifolia
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,Bet nan,12.6,Betula nana,Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,Car big,0.5,Carex Bigelowii,Carex Bigelowii
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,Cas tet,1.9,Cassiope tetragona,Cassiope tetragona
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,Emp nig,3.9,Empetrum nigrum,Empetrum nigrum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,Eri vag,29.1,Eriophorum vaginatum,Eriophorum vaginatum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,Led pal,9.7,Ledum palustre,Ledum palustre
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,Pol bis,0.5,Polygonum bistorta,Persicaria bistorta
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,Rub cha,3.9,Rubus chamaemorus,Rubus chamaemorus
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,Vac uli,0.5,Vaccinium uliginosum,Vaccinium uliginosum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,Vac vit,23.3,Vaccinium vitis-idaea,Vaccinium vitis-idaea
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,4,St. D. Bet.,1,Standing Dead Betula nana,Standing Dead Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,5,moss,3.4,Mixed moss,Mixed moss
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,5,lichen,3.4,Mixed Lichens,Mixed Lichens
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,5,litter,2.2,Mixed dead litter,Mixed dead litter
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,5,Bet nan,13.5,Betula nana,Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,5,Car big,0.6,Carex Bigelowii,Carex Bigelowii
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,5,Cas tet,2.2,Cassiope tetragona,Cassiope tetragona
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,5,Emp nig,7.9,Empetrum nigrum,Empetrum nigrum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,5,Eri vag,21.3,Eriophorum vaginatum,Eriophorum vaginatum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,5,Led pal,9,Ledum palustre,Ledum palustre
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,5,Pol bis,2.2,Polygonum bistorta,Persicaria bistorta
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,5,Rub cha,5.6,Rubus chamaemorus,Rubus chamaemorus
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,5,Vac uli,2.2,Vaccinium uliginosum,Vaccinium uliginosum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,5,Vac vit,25.8,Vaccinium vitis-idaea,Vaccinium vitis-idaea
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,5,St. D. Bet.,0.6,Standing Dead Betula nana,Standing Dead Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,6,moss,9.7,Mixed moss,Mixed moss
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,6,lichen,7.7,Mixed Lichens,Mixed Lichens
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,6,litter,2.9,Mixed dead litter,Mixed dead litter
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,6,Bet nan,12.6,Betula nana,Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,6,Car big,0.5,Carex Bigelowii,Carex Bigelowii
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,6,Cas tet,5.8,Cassiope tetragona,Cassiope tetragona
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,6,Emp nig,2.9,Empetrum nigrum,Empetrum nigrum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,6,Eri vag,21.3,Eriophorum vaginatum,Eriophorum vaginatum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,6,Led pal,5.8,Ledum palustre,Ledum palustre
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,6,Pol bis,1.9,Polygonum bistorta,Persicaria bistorta
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,6,Rub cha,4.8,Rubus chamaemorus,Rubus chamaemorus
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,6,Vac uli,1.9,Vaccinium uliginosum,Vaccinium uliginosum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,6,Vac vit,22.2,Vaccinium vitis-idaea,Vaccinium vitis-idaea
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,7,moss,5.7,Mixed moss,Mixed moss
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,7,lichen,5.7,Mixed Lichens,Mixed Lichens
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,7,litter,3.8,Mixed dead litter,Mixed dead litter
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,7,Bet nan,15.2,Betula nana,Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,7,Car big,1,Carex Bigelowii,Carex Bigelowii
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,7,Cas tet,3.8,Cassiope tetragona,Cassiope tetragona
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,7,Emp nig,10.5,Empetrum nigrum,Empetrum nigrum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,7,Eri vag,21.9,Eriophorum vaginatum,Eriophorum vaginatum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,7,Led pal,10.5,Ledum palustre,Ledum palustre
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,7,Rub cha,2.9,Rubus chamaemorus,Rubus chamaemorus
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,7,Sal pul,0.5,Salix pulchra,Salix pulchra
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,7,Vac uli,1,Vaccinium uliginosum,Vaccinium uliginosum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,7,Vac vit,17.1,Vaccinium vitis-idaea,Vaccinium vitis-idaea
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,7,St. D. Bet.,0.5,Standing Dead Betula nana,Standing Dead Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,8,moss,6.6,Mixed moss,Mixed moss
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,8,lichen,3.8,Mixed Lichens,Mixed Lichens
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,8,litter,4.7,Mixed dead litter,Mixed dead litter
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,8,bare,0.9,Bare soil,Bare soil
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,8,Bet nan,8.5,Betula nana,Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,8,Car big,0.5,Carex Bigelowii,Carex Bigelowii
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,8,Cas tet,0.9,Cassiope tetragona,Cassiope tetragona
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,8,Emp nig,3.8,Empetrum nigrum,Empetrum nigrum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,8,Eri vag,41.5,Eriophorum vaginatum,Eriophorum vaginatum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,8,Led pal,8.5,Ledum palustre,Ledum palustre
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,8,Pol bis,0.5,Polygonum bistorta,Persicaria bistorta
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,8,Rub cha,0.9,Rubus chamaemorus,Rubus chamaemorus
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control Unfenced,1,8,Vac vit,17,Vaccinium vitis-idaea,Vaccinium vitis-idaea
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,1,moss,5.6,Mixed moss,Mixed moss
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,1,lichen,0.6,Mixed Lichens,Mixed Lichens
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,1,litter,2.3,Mixed dead litter,Mixed dead litter
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,1,Bet nan,21.5,Betula nana,Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,1,Cas tet,1.1,Cassiope tetragona,Cassiope tetragona
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,1,Eri vag,37.3,Eriophorum vaginatum,Eriophorum vaginatum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,1,Led pal,10.2,Ledum palustre,Ledum palustre
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,1,Rub cha,12.4,Rubus chamaemorus,Rubus chamaemorus
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,1,Vac vit,7.9,Vaccinium vitis-idaea,Vaccinium vitis-idaea
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,1,St. D. Bet.,1.1,Standing Dead Betula nana,Standing Dead Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,2,moss,22.2,Mixed moss,Mixed moss
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,2,lichen,0.5,Mixed Lichens,Mixed Lichens
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,2,litter,1.1,Mixed dead litter,Mixed dead litter
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,2,Bet nan,20.1,Betula nana,Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,2,Car big,0.5,Carex Bigelowii,Carex Bigelowii
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,2,Cas tet,5.3,Cassiope tetragona,Cassiope tetragona
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,2,Emp nig,1.1,Empetrum nigrum,Empetrum nigrum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,2,Eri vag,15.9,Eriophorum vaginatum,Eriophorum vaginatum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,2,Led pal,10.6,Ledum palustre,Ledum palustre
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,2,Ped lap,1.1,Pedicularis lapponica,Pedicularis lapponica
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,2,Pol bis,2.1,Polygonum bistorta,Persicaria bistorta
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,2,Rub cha,13.8,Rubus chamaemorus,Rubus chamaemorus
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,2,Vac vit,5.3,Vaccinium vitis-idaea,Vaccinium vitis-idaea
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,2,St. D. Bet.,0.5,Standing Dead Betula nana,Standing Dead Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,3,moss,26.6,Mixed moss,Mixed moss
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,3,lichen,0.5,Mixed Lichens,Mixed Lichens
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,3,litter,2.8,Mixed dead litter,Mixed dead litter
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,3,Bet nan,22,Betula nana,Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,3,Car big,1.8,Carex Bigelowii,Carex Bigelowii
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,3,Emp nig,2.8,Empetrum nigrum,Empetrum nigrum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,3,Eri vag,16.5,Eriophorum vaginatum,Eriophorum vaginatum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,3,Led pal,8.3,Ledum palustre,Ledum palustre
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,3,Ped lap,0.5,Pedicularis lapponica,Pedicularis lapponica
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,3,Pol bis,0.5,Polygonum bistorta,Persicaria bistorta
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,3,Rub cha,8.3,Rubus chamaemorus,Rubus chamaemorus
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,3,Vac uli,0.5,Vaccinium uliginosum,Vaccinium uliginosum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,3,Vac vit,7.3,Vaccinium vitis-idaea,Vaccinium vitis-idaea
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,3,St. D. Bet.,1.8,Standing Dead Betula nana,Standing Dead Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,4,moss,33.1,Mixed moss,Mixed moss
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,4,lichen,0.6,Mixed Lichens,Mixed Lichens
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,4,litter,3.6,Mixed dead litter,Mixed dead litter
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,4,And pol,0.6,Andromeda polifolia,Andromeda polifolia
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,4,Bet nan,13,Betula nana,Betula nana
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,4,Car big,0.6,Carex Bigelowii,Carex Bigelowii
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,4,Cas tet,2.4,Cassiope tetragona,Cassiope tetragona
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,4,Eri vag,17.8,Eriophorum vaginatum,Eriophorum vaginatum
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,4,Led pal,0.6,Ledum palustre,Ledum palustre
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,4,Ped lap,0.6,Pedicularis lapponica,Pedicularis lapponica
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,4,Pol bis,2.4,Polygonum bistorta,Persicaria bistorta
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,4,Rub cha,18.9,Rubus chamaemorus,Rubus chamaemorus
1996,,2017,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Small Fenced No Fertilizer,1,4,Vac vit,4.7,Vaccinium vitis-idaea,Vaccinium vitis-idaea
