"","year","site","treatment","treatment_code","block","quad_num","species","relcov","latin_name_or_catagory"
"9555",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,8,"Bet nan",6.8,"Betula nana"
"9556",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,1,"Car big",0.6,"Carex Bigelowii"
"9557",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,2,"Car big",0.8,"Carex Bigelowii"
"9558",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,3,"Car big",0.5,"Carex Bigelowii"
"9559",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,4,"Car big",1,"Carex Bigelowii"
"9560",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,5,"Car big",2.7,"Carex Bigelowii"
"9561",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,4,"Cas tet",1.9,"Cassiope tetragona"
"9562",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,6,"Cas tet",1.4,"Cassiope tetragona"
"9563",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,7,"Cas tet",2.9,"Cassiope tetragona"
"9564",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,1,"Eri vag",8.9,"Eriophorum vaginatum"
"9565",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,2,"Eri vag",12.6,"Eriophorum vaginatum"
"9566",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,3,"Eri vag",11.9,"Eriophorum vaginatum"
"9567",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,4,"Eri vag",5.7,"Eriophorum vaginatum"
"9568",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,5,"Eri vag",8.1,"Eriophorum vaginatum"
"9569",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,6,"Eri vag",8.3,"Eriophorum vaginatum"
"9570",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,7,"Eri vag",20.4,"Eriophorum vaginatum"
"9571",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,8,"Eri vag",29.7,"Eriophorum vaginatum"
"9572",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,1,"Led pal",24.6,"Ledum palustre"
"9573",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,2,"Led pal",3.1,"Ledum palustre"
"9574",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,3,"Led pal",6.5,"Ledum palustre"
"9575",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,4,"Led pal",3.8,"Ledum palustre"
"9576",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,5,"Led pal",2.7,"Ledum palustre"
"9577",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,6,"Led pal",2.8,"Ledum palustre"
"9578",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,7,"Led pal",1.5,"Ledum palustre"
"9579",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,8,"Led pal",4.1,"Ledum palustre"
"9580",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,1,"litter",10.1,"Mixed dead litter"
"9581",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,2,"litter",20.5,"Mixed dead litter"
"9582",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,3,"litter",19.5,"Mixed dead litter"
"9583",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,4,"litter",11.4,"Mixed dead litter"
"9584",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,5,"litter",18.8,"Mixed dead litter"
"9585",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,6,"litter",11.1,"Mixed dead litter"
"9586",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,7,"litter",14.6,"Mixed dead litter"
"9587",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,8,"litter",21.6,"Mixed dead litter"
"9588",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,4,"moss",5.7,"Mixed moss"
"9589",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,5,"moss",12.1,"Mixed moss"
"9590",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,7,"moss",4.4,"Mixed moss"
"9591",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,5,"Ped lap",0.7,"Pedicularis lapponica"
"9592",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,1,"Rub cha",17.9,"Rubus chamaemorus"
"9593",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,2,"Rub cha",9.4,"Rubus chamaemorus"
"9594",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,3,"Rub cha",1.1,"Rubus chamaemorus"
"9595",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,4,"Rub cha",9.5,"Rubus chamaemorus"
"9596",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,5,"Rub cha",6.7,"Rubus chamaemorus"
"9597",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,6,"Rub cha",4.2,"Rubus chamaemorus"
"9598",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,7,"Rub cha",23.4,"Rubus chamaemorus"
"9599",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,8,"Rub cha",27,"Rubus chamaemorus"
"9600",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,4,"Sal pul",7.6,"Salix pulchra"
"9601",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,5,"Sal pul",5.4,"Salix pulchra"
"9602",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,6,"Sal pul",1.4,"Salix pulchra"
"9603",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,1,"St D Bet",4.5,"Standing Dead Betula nana"
"9604",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,2,"St D Bet",31.5,"Standing Dead Betula nana"
"9605",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,3,"St D Bet",8.6,"Standing Dead Betula nana"
"9606",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,4,"St D Bet",17.1,"Standing Dead Betula nana"
"9607",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,5,"St D Bet",2.7,"Standing Dead Betula nana"
"9608",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,6,"St D Bet",5.6,"Standing Dead Betula nana"
"9609",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,7,"St D Bet",5.8,"Standing Dead Betula nana"
"9610",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,8,"St D Bet",4.1,"Standing Dead Betula nana"
"9611",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,4,"Vac uli",1.9,"Vaccinium uliginosum"
"9612",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,6,"Vac uli",19.4,"Vaccinium uliginosum"
"9613",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,7,"Vac uli",0.7,"Vaccinium uliginosum"
"9614",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,4,"Vac vit",1.9,"Vaccinium vitis-idaea"
"9615",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",2,5,"Vac vit",1.3,"Vaccinium vitis-idaea"
"9616",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,1,"Bet nan",24.1,"Betula nana"
"9617",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,2,"Bet nan",3.7,"Betula nana"
"9618",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,3,"Bet nan",7.3,"Betula nana"
"9619",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,4,"Bet nan",18.7,"Betula nana"
"9620",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,5,"Bet nan",22.4,"Betula nana"
"9621",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,6,"Bet nan",41,"Betula nana"
"9622",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,7,"Bet nan",43.7,"Betula nana"
"9623",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,8,"Bet nan",31,"Betula nana"
"9624",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,1,"Eri vag",3,"Eriophorum vaginatum"
"9625",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,2,"Eri vag",4.6,"Eriophorum vaginatum"
"9626",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,3,"Eri vag",8.2,"Eriophorum vaginatum"
"9627",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,4,"Eri vag",3.3,"Eriophorum vaginatum"
"9628",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,5,"Eri vag",0.4,"Eriophorum vaginatum"
"9629",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,6,"Eri vag",0.9,"Eriophorum vaginatum"
"9630",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,8,"Eri vag",2.6,"Eriophorum vaginatum"
"9631",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,1,"Led pal",11.1,"Ledum palustre"
"9632",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,2,"Led pal",2.8,"Ledum palustre"
"9633",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,3,"Led pal",6.4,"Ledum palustre"
"9634",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,4,"Led pal",26,"Ledum palustre"
"9635",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,5,"Led pal",32.4,"Ledum palustre"
"9636",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,6,"Led pal",17.1,"Ledum palustre"
"9637",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,7,"Led pal",14.2,"Ledum palustre"
"9638",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,8,"Led pal",19.8,"Ledum palustre"
"9639",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,1,"lichen",1,"Mixed Lichens"
"9640",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,1,"litter",22.1,"Mixed dead litter"
"9641",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,2,"litter",22.9,"Mixed dead litter"
"9642",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,3,"litter",14.6,"Mixed dead litter"
"9643",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,4,"litter",4.9,"Mixed dead litter"
"9644",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,5,"litter",7.7,"Mixed dead litter"
"9645",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,6,"litter",7.7,"Mixed dead litter"
"9646",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,7,"litter",1,"Mixed dead litter"
"9647",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,8,"litter",4.3,"Mixed dead litter"
"9648",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,1,"Rub cha",36.2,"Rubus chamaemorus"
"9649",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,2,"Rub cha",42.2,"Rubus chamaemorus"
"9650",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,3,"Rub cha",47.5,"Rubus chamaemorus"
"9651",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,4,"Rub cha",43.9,"Rubus chamaemorus"
"9652",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,5,"Rub cha",36.3,"Rubus chamaemorus"
"9653",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,6,"Rub cha",32.5,"Rubus chamaemorus"
"9654",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,7,"Rub cha",37.6,"Rubus chamaemorus"
"9655",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,8,"Rub cha",33.6,"Rubus chamaemorus"
"9656",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,4,"Sal pul",0.8,"Salix pulchra"
"9657",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,6,"Sal pul",0.9,"Salix pulchra"
"9658",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,7,"Sal pul",0.5,"Salix pulchra"
"9659",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,1,"Vac uli",0.5,"Vaccinium uliginosum"
"9660",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,3,"Vac uli",0.5,"Vaccinium uliginosum"
"9661",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,1,"Vac vit",2,"Vaccinium vitis-idaea"
"9662",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,3,"Vac vit",0.9,"Vaccinium vitis-idaea"
"9663",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,4,"Vac vit",2.4,"Vaccinium vitis-idaea"
"9664",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,5,"Vac vit",0.8,"Vaccinium vitis-idaea"
"9665",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",3,8,"Vac vit",1.7,"Vaccinium vitis-idaea"
"9666",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,4,"bare",1.6,"Bare soil"
"9667",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,6,"bare",1.3,"Bare soil"
"9668",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,7,"bare",21.5,"Bare soil"
"9669",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,8,"bare",8.2,"Bare soil"
"9670",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,1,"Bet nan",25,"Betula nana"
"9671",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,2,"Bet nan",48.5,"Betula nana"
"9672",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,3,"Bet nan",46.3,"Betula nana"
"9673",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,4,"Bet nan",37.2,"Betula nana"
"9674",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,5,"Bet nan",57,"Betula nana"
"9675",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,6,"Bet nan",47.4,"Betula nana"
"9676",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,7,"Bet nan",18.8,"Betula nana"
"9677",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,8,"Bet nan",39,"Betula nana"
"9678",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,1,"Car big",1.9,"Carex Bigelowii"
"9679",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,2,"Car big",1,"Carex Bigelowii"
"9680",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,8,"Car big",3.1,"Carex Bigelowii"
"9681",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,1,"Cas tet",2.9,"Cassiope tetragona"
"9682",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,4,"Cas tet",1.6,"Cassiope tetragona"
"9683",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,5,"Cas tet",1.3,"Cassiope tetragona"
"9684",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,6,"Cas tet",1.3,"Cassiope tetragona"
"9685",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,8,"Cas tet",4.1,"Cassiope tetragona"
"9686",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,2,"Eri vag",9.3,"Eriophorum vaginatum"
"9687",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,3,"Eri vag",18.8,"Eriophorum vaginatum"
"9688",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,5,"Eri vag",6.3,"Eriophorum vaginatum"
"9689",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,6,"Eri vag",7.9,"Eriophorum vaginatum"
"9690",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,7,"Eri vag",12.1,"Eriophorum vaginatum"
"9691",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,8,"Eri vag",11.3,"Eriophorum vaginatum"
"9692",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,1,"Led pal",26,"Ledum palustre"
"9693",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,2,"Led pal",6.2,"Ledum palustre"
"9694",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,3,"Led pal",7.5,"Ledum palustre"
"9695",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,4,"Led pal",12.4,"Ledum palustre"
"9696",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,5,"Led pal",8.9,"Ledum palustre"
"9697",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,6,"Led pal",11.8,"Ledum palustre"
"9698",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,7,"Led pal",4,"Ledum palustre"
"9699",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,8,"Led pal",5.1,"Ledum palustre"
"9700",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,1,"litter",3.8,"Mixed dead litter"
"9701",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,2,"litter",17.5,"Mixed dead litter"
"9702",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,3,"litter",15,"Mixed dead litter"
"9703",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,4,"litter",21.7,"Mixed dead litter"
"9704",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,5,"litter",13.9,"Mixed dead litter"
"9705",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,6,"litter",10.5,"Mixed dead litter"
"9706",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,7,"litter",5.4,"Mixed dead litter"
"9707",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,8,"litter",6.2,"Mixed dead litter"
"9708",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,4,"moss",3.1,"Mixed moss"
"9709",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,7,"moss",2.7,"Mixed moss"
"9710",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,8,"moss",1,"Mixed moss"
"9711",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,1,"Rub cha",26.9,"Rubus chamaemorus"
"9712",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,2,"Rub cha",17.5,"Rubus chamaemorus"
"9713",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,3,"Rub cha",12.5,"Rubus chamaemorus"
"9714",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,4,"Rub cha",21.7,"Rubus chamaemorus"
"9715",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,5,"Rub cha",10.1,"Rubus chamaemorus"
"9716",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,6,"Rub cha",17.1,"Rubus chamaemorus"
"9717",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,7,"Rub cha",18.8,"Rubus chamaemorus"
"9718",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,8,"Rub cha",16.4,"Rubus chamaemorus"
"9719",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,1,"Sal pul",1,"Salix pulchra"
"9720",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,8,"Sal pul",2.1,"Salix pulchra"
"9721",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,1,"St D Bet",11.5,"Standing Dead Betula nana"
"9722",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,5,"St D Bet",2.5,"Standing Dead Betula nana"
"9723",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,6,"St D Bet",2.6,"Standing Dead Betula nana"
"9724",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,7,"St D Bet",5.4,"Standing Dead Betula nana"
"9725",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,8,"St D Bet",2.1,"Standing Dead Betula nana"
"9726",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,1,"Vac vit",1,"Vaccinium vitis-idaea"
"9727",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,4,"Vac vit",0.8,"Vaccinium vitis-idaea"
"9728",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,7,"Vac vit",0.7,"Vaccinium vitis-idaea"
"9729",2013,"LTER Moist Acidic Tussock 1989","Nitrogen","N",4,8,"Vac vit",0.5,"Vaccinium vitis-idaea"
"9730",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,1,"Bet nan",60.6,"Betula nana"
"9731",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,2,"Bet nan",44.4,"Betula nana"
"9732",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,3,"Bet nan",28.8,"Betula nana"
"9733",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,4,"Bet nan",38.3,"Betula nana"
"9734",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,5,"Bet nan",20.1,"Betula nana"
"9735",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,6,"Bet nan",33,"Betula nana"
"9736",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,7,"Bet nan",48.2,"Betula nana"
"9737",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,8,"Bet nan",45.4,"Betula nana"
"9738",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,5,"Eri vag",0.5,"Eriophorum vaginatum"
"9739",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,6,"Eri vag",0.5,"Eriophorum vaginatum"
"9740",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,7,"Eri vag",0.5,"Eriophorum vaginatum"
"9741",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,8,"Eri vag",0.4,"Eriophorum vaginatum"
"9742",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,2,"Led pal",1.9,"Ledum palustre"
"9743",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,4,"Led pal",1.1,"Ledum palustre"
"9744",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,5,"Led pal",0.9,"Ledum palustre"
"9745",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,6,"Led pal",0.5,"Ledum palustre"
"9746",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,7,"Led pal",4.2,"Ledum palustre"
"9747",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,8,"Led pal",0.4,"Ledum palustre"
"9748",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,1,"litter",4.8,"Mixed dead litter"
"9749",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,3,"litter",3,"Mixed dead litter"
"9750",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,4,"litter",2.1,"Mixed dead litter"
"9751",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,5,"litter",9.1,"Mixed dead litter"
"9752",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,6,"litter",11.7,"Mixed dead litter"
"9753",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,7,"litter",6.3,"Mixed dead litter"
"9754",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,8,"litter",5,"Mixed dead litter"
"9755",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,3,"moss",1.5,"Mixed moss"
"9756",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,1,"Rub cha",23.1,"Rubus chamaemorus"
"9757",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,2,"Rub cha",29.6,"Rubus chamaemorus"
"9758",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,3,"Rub cha",34.8,"Rubus chamaemorus"
"9759",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,4,"Rub cha",45.7,"Rubus chamaemorus"
"9760",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,5,"Rub cha",62.1,"Rubus chamaemorus"
"9761",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,6,"Rub cha",40.8,"Rubus chamaemorus"
"9762",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,7,"Rub cha",38.7,"Rubus chamaemorus"
"9763",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,8,"Rub cha",47.1,"Rubus chamaemorus"
"9764",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,1,"St D Bet",11.5,"Standing Dead Betula nana"
"9765",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,2,"St D Bet",24.1,"Standing Dead Betula nana"
"9766",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,3,"St D Bet",31.8,"Standing Dead Betula nana"
"9767",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,4,"St D Bet",12.8,"Standing Dead Betula nana"
"9768",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,5,"St D Bet",7.3,"Standing Dead Betula nana"
"9769",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,6,"St D Bet",13.6,"Standing Dead Betula nana"
"9770",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,7,"St D Bet",2.1,"Standing Dead Betula nana"
"9771",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",1,8,"St D Bet",1.7,"Standing Dead Betula nana"
"9772",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",2,4,"bare",3,"Bare soil"
"9773",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",2,5,"bare",2.1,"Bare soil"
"9774",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",2,6,"bare",6,"Bare soil"
"9775",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",2,7,"bare",6.7,"Bare soil"
"9776",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",2,8,"bare",1.7,"Bare soil"
"9777",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",2,1,"Bet nan",48.3,"Betula nana"
"9778",2013,"LTER Moist Acidic Tussock 1989","Nitrogen Phosphorus","NP",2,2,"Bet nan",35,"Betula nana"
