"","year","region","site","treatment","quad","species","cover","func.group"
"4382",2021,"TL","IM","PU",6,"std",0.013513514,"Standing dead"
"4383",2021,"TL","IM","PU",6,"std",0.013513514,"Standing dead"
"4384",2021,"TL","IM","PU",6,"Stel lon",0,"Forb"
"4385",2021,"TL","IM","PU",6,"tussock litter",0.067567568,"Litter"
"4386",2021,"TL","IM","PU",6,"Vac uli",0.202702703,"Deciduous shrubs"
"4387",2021,"TL","IM","PU",6,"Vac vit",0.013513514,"Evergreen shrubs"
"4388",2021,"TL","IM","PU",6,"winterkill",0,"Standing dead"
"4389",2021,"TL","IM","PU",7,"And pol",0,"Evergreen shrubs"
"4390",2021,"TL","IM","PU",7,"bare",0,"Bare ground"
"4391",2021,"TL","IM","PU",7,"Bet nan",0.056603774,"Deciduous shrubs"
"4392",2021,"TL","IM","PU",7,"Car big",0.132075472,"Grass"
"4393",2021,"TL","IM","PU",7,"Cas tet",0.018867925,"Evergreen shrubs"
"4394",2021,"TL","IM","PU",7,"Emp nig",0,"Evergreen shrubs"
"4395",2021,"TL","IM","PU",7,"Eri vag",0.018867925,"Sedge"
"4396",2021,"TL","IM","PU",7,"frost boil",0,"Bare ground"
"4397",2021,"TL","IM","PU",7,"Led pal",0,"Evergreen shrubs"
"4398",2021,"TL","IM","PU",7,"lichen",0.037735849,"Lichen"
"4399",2021,"TL","IM","PU",7,"litter",0.075471698,"Litter"
"4400",2021,"TL","IM","PU",7,"moss",0.188679245,"Moss"
"4401",2021,"TL","IM","PU",7,"Ped lap",0,"Forb"
"4402",2021,"TL","IM","PU",7,"Pet fri",0,"Forb"
"4403",2021,"TL","IM","PU",7,"Pol bis",0,"Forb"
"4404",2021,"TL","IM","PU",7,"Rub cha",0.056603774,"Forb"
"4405",2021,"TL","IM","PU",7,"Sal pul",0.113207547,"Deciduous shrubs"
"4406",2021,"TL","IM","PU",7,"Sal ret",0,"Deciduous shrubs"
"4407",2021,"TL","IM","PU",7,"std",0.018867925,"Standing dead"
"4408",2021,"TL","IM","PU",7,"std",0.037735849,"Standing dead"
"4409",2021,"TL","IM","PU",7,"std",0.056603774,"Standing dead"
"4410",2021,"TL","IM","PU",7,"Stel lon",0,"Forb"
"4411",2021,"TL","IM","PU",7,"tussock litter",0.009433962,"Litter"
"4412",2021,"TL","IM","PU",7,"Vac uli",0.075471698,"Deciduous shrubs"
"4413",2021,"TL","IM","PU",7,"Vac vit",0.094339623,"Evergreen shrubs"
"4414",2021,"TL","IM","PU",7,"winterkill",0,"Standing dead"
"4415",2021,"TL","IM","PU",8,"And pol",0,"Evergreen shrubs"
"4416",2021,"TL","IM","PU",8,"bare",0,"Bare ground"
"4417",2021,"TL","IM","PU",8,"Bet nan",0.008547009,"Deciduous shrubs"
"4418",2021,"TL","IM","PU",8,"Car big",0.051282051,"Grass"
"4419",2021,"TL","IM","PU",8,"Cas tet",0.017094017,"Evergreen shrubs"
"4420",2021,"TL","IM","PU",8,"Emp nig",0,"Evergreen shrubs"
"4421",2021,"TL","IM","PU",8,"Eri vag",0.051282051,"Sedge"
"4422",2021,"TL","IM","PU",8,"frost boil",0,"Bare ground"
"4423",2021,"TL","IM","PU",8,"Led pal",0.008547009,"Evergreen shrubs"
"4424",2021,"TL","IM","PU",8,"lichen",0.034188034,"Lichen"
"4425",2021,"TL","IM","PU",8,"litter",0.051282051,"Litter"
"4426",2021,"TL","IM","PU",8,"moss",0.461538462,"Moss"
"4427",2021,"TL","IM","PU",8,"Ped lap",0,"Forb"
"4428",2021,"TL","IM","PU",8,"Pet fri",0,"Forb"
"4429",2021,"TL","IM","PU",8,"Pol bis",0.034188034,"Forb"
"4430",2021,"TL","IM","PU",8,"Rub cha",0.017094017,"Forb"
"4431",2021,"TL","IM","PU",8,"Sal pul",0.051282051,"Deciduous shrubs"
"4432",2021,"TL","IM","PU",8,"Sal ret",0,"Deciduous shrubs"
"4433",2021,"TL","IM","PU",8,"std",0,"Standing dead"
"4434",2021,"TL","IM","PU",8,"std",0.008547009,"Standing dead"
"4435",2021,"TL","IM","PU",8,"std",0.034188034,"Standing dead"
"4436",2021,"TL","IM","PU",8,"Stel lon",0,"Forb"
"4437",2021,"TL","IM","PU",8,"tussock litter",0.017094017,"Litter"
"4438",2021,"TL","IM","PU",8,"Vac uli",0.068376068,"Deciduous shrubs"
"4439",2021,"TL","IM","PU",8,"Vac vit",0.068376068,"Evergreen shrubs"
"4440",2021,"TL","IM","PU",8,"winterkill",0,"Standing dead"
"4441",2021,"TL","PL","CT",1,"And pol",0,"Evergreen shrubs"
"4442",2021,"TL","PL","CT",1,"bare",0.044692737,"Bare ground"
"4443",2021,"TL","PL","CT",1,"Bet nan",0.033519553,"Deciduous shrubs"
"4444",2021,"TL","PL","CT",1,"Car big",0.279329609,"Grass"
"4445",2021,"TL","PL","CT",1,"Cas tet",0,"Evergreen shrubs"
"4446",2021,"TL","PL","CT",1,"Emp nig",0,"Evergreen shrubs"
"4447",2021,"TL","PL","CT",1,"Eri vag",0.022346369,"Sedge"
"4448",2021,"TL","PL","CT",1,"frost boil",0,"Bare ground"
"4449",2021,"TL","PL","CT",1,"Led pal",0.033519553,"Evergreen shrubs"
"4450",2021,"TL","PL","CT",1,"lichen",0.005586592,"Lichen"
"4451",2021,"TL","PL","CT",1,"litter",0.078212291,"Litter"
"4452",2021,"TL","PL","CT",1,"moss",0.134078212,"Moss"
"4453",2021,"TL","PL","CT",1,"Ped lap",0,"Forb"
"4454",2021,"TL","PL","CT",1,"Pol bis",0,"Forb"
"4455",2021,"TL","PL","CT",1,"Rub cha",0,"Forb"
"4456",2021,"TL","PL","CT",1,"Sal pul",0.122905028,"Deciduous shrubs"
"4457",2021,"TL","PL","CT",1,"Sal ret",0.044692737,"Deciduous shrubs"
"4458",2021,"TL","PL","CT",1,"std",0,"Standing dead"
"4459",2021,"TL","PL","CT",1,"std",0.011173184,"Standing dead"
"4460",2021,"TL","PL","CT",1,"tussock litter",0.044692737,"Litter"
"4461",2021,"TL","PL","CT",1,"Vac uli",0.100558659,"Deciduous shrubs"
"4462",2021,"TL","PL","CT",1,"Vac vit",0.044692737,"Evergreen shrubs"
"4463",2021,"TL","PL","CT",1,"winterkill",0,"Standing dead"
"4464",2021,"TL","PL","CT",2,"And pol",0,"Evergreen shrubs"
"4465",2021,"TL","PL","CT",2,"bare",0,"Bare ground"
"4466",2021,"TL","PL","CT",2,"Bet nan",0.056074766,"Deciduous shrubs"
"4467",2021,"TL","PL","CT",2,"Car big",0.112149533,"Grass"
"4468",2021,"TL","PL","CT",2,"Cas tet",0,"Evergreen shrubs"
"4469",2021,"TL","PL","CT",2,"Emp nig",0,"Evergreen shrubs"
"4470",2021,"TL","PL","CT",2,"Eri vag",0.074766355,"Sedge"
"4471",2021,"TL","PL","CT",2,"frost boil",0,"Bare ground"
"4472",2021,"TL","PL","CT",2,"Led pal",0.043613707,"Evergreen shrubs"
"4473",2021,"TL","PL","CT",2,"lichen",0.118380062,"Lichen"
"4474",2021,"TL","PL","CT",2,"litter",0.043613707,"Litter"
"4475",2021,"TL","PL","CT",2,"moss",0.267912773,"Moss"
"4476",2021,"TL","PL","CT",2,"Ped lap",0.00623053,"Forb"
"4477",2021,"TL","PL","CT",2,"Pol bis",0.003115265,"Forb"
"4478",2021,"TL","PL","CT",2,"Rub cha",0,"Forb"
"4479",2021,"TL","PL","CT",2,"Sal pul",0.087227414,"Deciduous shrubs"
"4480",2021,"TL","PL","CT",2,"Sal ret",0.024922118,"Deciduous shrubs"
"4481",2021,"TL","PL","CT",2,"std",0.00623053,"Standing dead"
"4482",2021,"TL","PL","CT",2,"std",0.031152648,"Standing dead"
"4483",2021,"TL","PL","CT",2,"tussock litter",0.043613707,"Litter"
"4484",2021,"TL","PL","CT",2,"Vac uli",0.043613707,"Deciduous shrubs"
"4485",2021,"TL","PL","CT",2,"Vac vit",0.037383178,"Evergreen shrubs"
"4486",2021,"TL","PL","CT",2,"winterkill",0,"Standing dead"
"4487",2021,"TL","PL","CT",3,"And pol",0,"Evergreen shrubs"
"4488",2021,"TL","PL","CT",3,"bare",0.019607843,"Bare ground"
"4489",2021,"TL","PL","CT",3,"Bet nan",0.049019608,"Deciduous shrubs"
"4490",2021,"TL","PL","CT",3,"Car big",0.039215686,"Grass"
"4491",2021,"TL","PL","CT",3,"Cas tet",0,"Evergreen shrubs"
"4492",2021,"TL","PL","CT",3,"Emp nig",0,"Evergreen shrubs"
"4493",2021,"TL","PL","CT",3,"Eri vag",0.039215686,"Sedge"
"4494",2021,"TL","PL","CT",3,"frost boil",0,"Bare ground"
"4495",2021,"TL","PL","CT",3,"Led pal",0.039215686,"Evergreen shrubs"
"4496",2021,"TL","PL","CT",3,"lichen",0.117647059,"Lichen"
"4497",2021,"TL","PL","CT",3,"litter",0.058823529,"Litter"
"4498",2021,"TL","PL","CT",3,"moss",0.392156863,"Moss"
"4499",2021,"TL","PL","CT",3,"Ped lap",0.004901961,"Forb"
"4500",2021,"TL","PL","CT",3,"Pol bis",0.004901961,"Forb"
"4501",2021,"TL","PL","CT",3,"Rub cha",0,"Forb"
"4502",2021,"TL","PL","CT",3,"Sal pul",0.004901961,"Deciduous shrubs"
"4503",2021,"TL","PL","CT",3,"Sal ret",0.058823529,"Deciduous shrubs"
"4504",2021,"TL","PL","CT",3,"std",0,"Standing dead"
"4505",2021,"TL","PL","CT",3,"std",0.049019608,"Standing dead"
"4506",2021,"TL","PL","CT",3,"tussock litter",0.039215686,"Litter"
"4507",2021,"TL","PL","CT",3,"Vac uli",0.009803922,"Deciduous shrubs"
"4508",2021,"TL","PL","CT",3,"Vac vit",0.068627451,"Evergreen shrubs"
"4509",2021,"TL","PL","CT",3,"winterkill",0,"Standing dead"
"4510",2021,"TL","PL","CT",4,"And pol",0,"Evergreen shrubs"
"4511",2021,"TL","PL","CT",4,"bare",0,"Bare ground"
"4512",2021,"TL","PL","CT",4,"Bet nan",0.088888889,"Deciduous shrubs"
"4513",2021,"TL","PL","CT",4,"Car big",0.066666667,"Grass"
"4514",2021,"TL","PL","CT",4,"Cas tet",0,"Evergreen shrubs"
"4515",2021,"TL","PL","CT",4,"Emp nig",0,"Evergreen shrubs"
"4516",2021,"TL","PL","CT",4,"Eri vag",0.1,"Sedge"
"4517",2021,"TL","PL","CT",4,"frost boil",0,"Bare ground"
"4518",2021,"TL","PL","CT",4,"Led pal",0.022222222,"Evergreen shrubs"
"4519",2021,"TL","PL","CT",4,"lichen",0.088888889,"Lichen"
"4520",2021,"TL","PL","CT",4,"litter",0.055555556,"Litter"
"4521",2021,"TL","PL","CT",4,"moss",0.222222222,"Moss"
"4522",2021,"TL","PL","CT",4,"Ped lap",0,"Forb"
"4523",2021,"TL","PL","CT",4,"Pol bis",0.005555556,"Forb"
"4524",2021,"TL","PL","CT",4,"Rub cha",0,"Forb"
"4525",2021,"TL","PL","CT",4,"Sal pul",0.111111111,"Deciduous shrubs"
"4526",2021,"TL","PL","CT",4,"Sal ret",0.011111111,"Deciduous shrubs"
"4527",2021,"TL","PL","CT",4,"std",0.011111111,"Standing dead"
"4528",2021,"TL","PL","CT",4,"std",0.033333333,"Standing dead"
"4529",2021,"TL","PL","CT",4,"tussock litter",0.055555556,"Litter"
"4530",2021,"TL","PL","CT",4,"Vac uli",0.066666667,"Deciduous shrubs"
"4531",2021,"TL","PL","CT",4,"Vac vit",0.044444444,"Evergreen shrubs"
"4532",2021,"TL","PL","CT",4,"winterkill",0,"Standing dead"
"4533",2021,"TL","PL","CT",5,"And pol",0,"Evergreen shrubs"
"4534",2021,"TL","PL","CT",5,"bare",0.009090909,"Bare ground"
"4535",2021,"TL","PL","CT",5,"Bet nan",0.018181818,"Deciduous shrubs"
"4536",2021,"TL","PL","CT",5,"Car big",0.181818182,"Grass"
"4537",2021,"TL","PL","CT",5,"Cas tet",0,"Evergreen shrubs"
"4538",2021,"TL","PL","CT",5,"Emp nig",0,"Evergreen shrubs"
"4539",2021,"TL","PL","CT",5,"Eri vag",0.036363636,"Sedge"
"4540",2021,"TL","PL","CT",5,"frost boil",0,"Bare ground"
"4541",2021,"TL","PL","CT",5,"Led pal",0.027272727,"Evergreen shrubs"
"4542",2021,"TL","PL","CT",5,"lichen",0.004545455,"Lichen"
"4543",2021,"TL","PL","CT",5,"litter",0.318181818,"Litter"
"4544",2021,"TL","PL","CT",5,"moss",0.072727273,"Moss"
"4545",2021,"TL","PL","CT",5,"Ped lap",0.009090909,"Forb"
"4546",2021,"TL","PL","CT",5,"Pol bis",0.004545455,"Forb"
"4547",2021,"TL","PL","CT",5,"Rub cha",0,"Forb"
"4548",2021,"TL","PL","CT",5,"Sal pul",0.2,"Deciduous shrubs"
"4549",2021,"TL","PL","CT",5,"Sal ret",0.045454545,"Deciduous shrubs"
"4550",2021,"TL","PL","CT",5,"std",0,"Standing dead"
"4551",2021,"TL","PL","CT",5,"std",0.045454545,"Standing dead"
"4552",2021,"TL","PL","CT",5,"tussock litter",0.009090909,"Litter"
"4553",2021,"TL","PL","CT",5,"Vac uli",0.009090909,"Deciduous shrubs"
"4554",2021,"TL","PL","CT",5,"Vac vit",0.009090909,"Evergreen shrubs"
"4555",2021,"TL","PL","CT",5,"winterkill",0,"Standing dead"
"4556",2021,"TL","PL","CT",6,"And pol",0,"Evergreen shrubs"
"4557",2021,"TL","PL","CT",6,"bare",0.063157895,"Bare ground"
"4558",2021,"TL","PL","CT",6,"Bet nan",0.063157895,"Deciduous shrubs"
"4559",2021,"TL","PL","CT",6,"Car big",0.084210526,"Grass"
"4560",2021,"TL","PL","CT",6,"Cas tet",0,"Evergreen shrubs"
"4561",2021,"TL","PL","CT",6,"Emp nig",0,"Evergreen shrubs"
"4562",2021,"TL","PL","CT",6,"Eri vag",0.042105263,"Sedge"
"4563",2021,"TL","PL","CT",6,"frost boil",0,"Bare ground"
"4564",2021,"TL","PL","CT",6,"Led pal",0.010526316,"Evergreen shrubs"
"4565",2021,"TL","PL","CT",6,"lichen",0.005263158,"Lichen"
"4566",2021,"TL","PL","CT",6,"litter",0.2,"Litter"
"4567",2021,"TL","PL","CT",6,"moss",0.210526316,"Moss"
"4568",2021,"TL","PL","CT",6,"Ped lap",0.010526316,"Forb"
"4569",2021,"TL","PL","CT",6,"Pol bis",0.005263158,"Forb"
"4570",2021,"TL","PL","CT",6,"Rub cha",0,"Forb"
"4571",2021,"TL","PL","CT",6,"Sal pul",0.126315789,"Deciduous shrubs"
"4572",2021,"TL","PL","CT",6,"Sal ret",0.052631579,"Deciduous shrubs"
"4573",2021,"TL","PL","CT",6,"std",0,"Standing dead"
"4574",2021,"TL","PL","CT",6,"std",0.042105263,"Standing dead"
"4575",2021,"TL","PL","CT",6,"tussock litter",0.042105263,"Litter"
"4576",2021,"TL","PL","CT",6,"Vac uli",0.010526316,"Deciduous shrubs"
"4577",2021,"TL","PL","CT",6,"Vac vit",0.031578947,"Evergreen shrubs"
"4578",2021,"TL","PL","CT",6,"winterkill",0,"Standing dead"
"4579",2021,"TL","PL","CT",7,"And pol",0,"Evergreen shrubs"
"4580",2021,"TL","PL","CT",7,"bare",0,"Bare ground"
"4581",2021,"TL","PL","CT",7,"Bet nan",0.150793651,"Deciduous shrubs"
"4582",2021,"TL","PL","CT",7,"Car big",0.063492063,"Grass"
"4583",2021,"TL","PL","CT",7,"Cas tet",0,"Evergreen shrubs"
"4584",2021,"TL","PL","CT",7,"Emp nig",0,"Evergreen shrubs"
"4585",2021,"TL","PL","CT",7,"Eri vag",0.071428571,"Sedge"
"4586",2021,"TL","PL","CT",7,"frost boil",0,"Bare ground"
"4587",2021,"TL","PL","CT",7,"Led pal",0.007936508,"Evergreen shrubs"
"4588",2021,"TL","PL","CT",7,"lichen",0.007936508,"Lichen"
"4589",2021,"TL","PL","CT",7,"litter",0.087301587,"Litter"
"4590",2021,"TL","PL","CT",7,"moss",0.357142857,"Moss"
"4591",2021,"TL","PL","CT",7,"Ped lap",0,"Forb"
"4592",2021,"TL","PL","CT",7,"Pol bis",0,"Forb"
"4593",2021,"TL","PL","CT",7,"Rub cha",0,"Forb"
"4594",2021,"TL","PL","CT",7,"Sal pul",0.063492063,"Deciduous shrubs"
"4595",2021,"TL","PL","CT",7,"Sal ret",0.015873016,"Deciduous shrubs"
"4596",2021,"TL","PL","CT",7,"std",0,"Standing dead"
"4597",2021,"TL","PL","CT",7,"std",0.047619048,"Standing dead"
"4598",2021,"TL","PL","CT",7,"tussock litter",0.047619048,"Litter"
"4599",2021,"TL","PL","CT",7,"Vac uli",0,"Deciduous shrubs"
"4600",2021,"TL","PL","CT",7,"Vac vit",0.071428571,"Evergreen shrubs"
"4601",2021,"TL","PL","CT",7,"winterkill",0,"Standing dead"
"4602",2021,"TL","PL","CT",8,"And pol",0,"Evergreen shrubs"
"4603",2021,"TL","PL","CT",8,"bare",0,"Bare ground"
"4604",2021,"TL","PL","CT",8,"Bet nan",0.14159292,"Deciduous shrubs"
"4605",2021,"TL","PL","CT",8,"Car big",0.097345133,"Grass"
"4606",2021,"TL","PL","CT",8,"Cas tet",0,"Evergreen shrubs"
"4607",2021,"TL","PL","CT",8,"Emp nig",0,"Evergreen shrubs"
"4608",2021,"TL","PL","CT",8,"Eri vag",0.123893805,"Sedge"
"4609",2021,"TL","PL","CT",8,"frost boil",0,"Bare ground"
"4610",2021,"TL","PL","CT",8,"Led pal",0.004424779,"Evergreen shrubs"
"4611",2021,"TL","PL","CT",8,"lichen",0.004424779,"Lichen"
"4612",2021,"TL","PL","CT",8,"litter",0.079646018,"Litter"
"4613",2021,"TL","PL","CT",8,"moss",0.247787611,"Moss"
"4614",2021,"TL","PL","CT",8,"Ped lap",0,"Forb"
"4615",2021,"TL","PL","CT",8,"Pol bis",0,"Forb"
"4616",2021,"TL","PL","CT",8,"Rub cha",0,"Forb"
"4617",2021,"TL","PL","CT",8,"Sal pul",0,"Deciduous shrubs"
"4618",2021,"TL","PL","CT",8,"Sal ret",0,"Deciduous shrubs"
"4619",2021,"TL","PL","CT",8,"std",0,"Standing dead"
"4620",2021,"TL","PL","CT",8,"std",0.053097345,"Standing dead"
"4621",2021,"TL","PL","CT",8,"tussock litter",0.132743363,"Litter"
"4622",2021,"TL","PL","CT",8,"Vac uli",0,"Deciduous shrubs"
"4623",2021,"TL","PL","CT",8,"Vac vit",0.115044248,"Evergreen shrubs"
"4624",2021,"TL","PL","CT",8,"winterkill",0,"Standing dead"
"4625",2021,"TL","PL","EX",1,"And pol",0,"Evergreen shrubs"
"4626",2021,"TL","PL","EX",1,"bare",0,"Bare ground"
"4627",2021,"TL","PL","EX",1,"Bet nan",0.043478261,"Deciduous shrubs"
"4628",2021,"TL","PL","EX",1,"Car big",0.032608696,"Grass"
"4629",2021,"TL","PL","EX",1,"Cas tet",0,"Evergreen shrubs"
"4630",2021,"TL","PL","EX",1,"Emp nig",0,"Evergreen shrubs"
"4631",2021,"TL","PL","EX",1,"Eri vag",0.282608696,"Sedge"
"4632",2021,"TL","PL","EX",1,"frost boil",0,"Bare ground"
"4633",2021,"TL","PL","EX",1,"Led pal",0.032608696,"Evergreen shrubs"
"4634",2021,"TL","PL","EX",1,"lichen",0.054347826,"Lichen"
"4635",2021,"TL","PL","EX",1,"litter",0.02173913,"Litter"
"4636",2021,"TL","PL","EX",1,"moss",0.141304348,"Moss"
"4637",2021,"TL","PL","EX",1,"Ped lap",0,"Forb"
"4638",2021,"TL","PL","EX",1,"Pol bis",0,"Forb"
"4639",2021,"TL","PL","EX",1,"Rub cha",0,"Forb"
"4640",2021,"TL","PL","EX",1,"Sal pul",0.054347826,"Deciduous shrubs"
"4641",2021,"TL","PL","EX",1,"Sal ret",0.010869565,"Deciduous shrubs"
"4642",2021,"TL","PL","EX",1,"std",0.005434783,"Standing dead"
"4643",2021,"TL","PL","EX",1,"std",0.005434783,"Standing dead"
"4644",2021,"TL","PL","EX",1,"tussock litter",0.217391304,"Litter"
"4645",2021,"TL","PL","EX",1,"Vac uli",0.010869565,"Deciduous shrubs"
"4646",2021,"TL","PL","EX",1,"Vac vit",0.086956522,"Evergreen shrubs"
"4647",2021,"TL","PL","EX",1,"winterkill",0,"Standing dead"
"4648",2021,"TL","PL","EX",2,"And pol",0,"Evergreen shrubs"
"4649",2021,"TL","PL","EX",2,"bare",0,"Bare ground"
"4650",2021,"TL","PL","EX",2,"Bet nan",0.034042553,"Deciduous shrubs"
"4651",2021,"TL","PL","EX",2,"Car big",0.085106383,"Grass"
"4652",2021,"TL","PL","EX",2,"Cas tet",0,"Evergreen shrubs"
"4653",2021,"TL","PL","EX",2,"Emp nig",0,"Evergreen shrubs"
"4654",2021,"TL","PL","EX",2,"Eri vag",0.127659574,"Sedge"
"4655",2021,"TL","PL","EX",2,"frost boil",0,"Bare ground"
"4656",2021,"TL","PL","EX",2,"Led pal",0.008510638,"Evergreen shrubs"
"4657",2021,"TL","PL","EX",2,"lichen",0.017021277,"Lichen"
"4658",2021,"TL","PL","EX",2,"litter",0.034042553,"Litter"
"4659",2021,"TL","PL","EX",2,"moss",0.306382979,"Moss"
"4660",2021,"TL","PL","EX",2,"Ped lap",0.004255319,"Forb"
"4661",2021,"TL","PL","EX",2,"Pol bis",0,"Forb"
"4662",2021,"TL","PL","EX",2,"Rub cha",0,"Forb"
"4663",2021,"TL","PL","EX",2,"Sal pul",0.110638298,"Deciduous shrubs"
"4664",2021,"TL","PL","EX",2,"Sal ret",0.025531915,"Deciduous shrubs"
"4665",2021,"TL","PL","EX",2,"std",0.008510638,"Standing dead"
"4666",2021,"TL","PL","EX",2,"std",0.110638298,"Standing dead"
"4667",2021,"TL","PL","EX",2,"tussock litter",0.05106383,"Litter"
"4668",2021,"TL","PL","EX",2,"Vac uli",0.034042553,"Deciduous shrubs"
"4669",2021,"TL","PL","EX",2,"Vac vit",0.042553191,"Evergreen shrubs"
"4670",2021,"TL","PL","EX",2,"winterkill",0,"Standing dead"
"4671",2021,"TL","PL","EX",3,"And pol",0,"Evergreen shrubs"
"4672",2021,"TL","PL","EX",3,"bare",0,"Bare ground"
"4673",2021,"TL","PL","EX",3,"Bet nan",0.009049774,"Deciduous shrubs"
"4674",2021,"TL","PL","EX",3,"Car big",0.018099548,"Grass"
"4675",2021,"TL","PL","EX",3,"Cas tet",0,"Evergreen shrubs"
"4676",2021,"TL","PL","EX",3,"Emp nig",0,"Evergreen shrubs"
"4677",2021,"TL","PL","EX",3,"Eri vag",0.190045249,"Sedge"
"4678",2021,"TL","PL","EX",3,"frost boil",0,"Bare ground"
"4679",2021,"TL","PL","EX",3,"Led pal",0.009049774,"Evergreen shrubs"
"4680",2021,"TL","PL","EX",3,"lichen",0.054298643,"Lichen"
"4681",2021,"TL","PL","EX",3,"litter",0.036199095,"Litter"
"4682",2021,"TL","PL","EX",3,"moss",0.334841629,"Moss"
"4683",2021,"TL","PL","EX",3,"Ped lap",0,"Forb"
"4684",2021,"TL","PL","EX",3,"Pol bis",0,"Forb"
"4685",2021,"TL","PL","EX",3,"Rub cha",0,"Forb"
"4686",2021,"TL","PL","EX",3,"Sal pul",0.054298643,"Deciduous shrubs"
"4687",2021,"TL","PL","EX",3,"Sal ret",0.009049774,"Deciduous shrubs"
"4688",2021,"TL","PL","EX",3,"std",0.018099548,"Standing dead"
"4689",2021,"TL","PL","EX",3,"std",0.054298643,"Standing dead"
"4690",2021,"TL","PL","EX",3,"tussock litter",0.07239819,"Litter"
"4691",2021,"TL","PL","EX",3,"Vac uli",0.036199095,"Deciduous shrubs"
"4692",2021,"TL","PL","EX",3,"Vac vit",0.099547511,"Evergreen shrubs"
"4693",2021,"TL","PL","EX",3,"winterkill",0,"Standing dead"
"4694",2021,"TL","PL","EX",4,"And pol",0,"Evergreen shrubs"
"4695",2021,"TL","PL","EX",4,"bare",0,"Bare ground"
"4696",2021,"TL","PL","EX",4,"Bet nan",0.135802469,"Deciduous shrubs"
"4697",2021,"TL","PL","EX",4,"Car big",0.012345679,"Grass"
"4698",2021,"TL","PL","EX",4,"Cas tet",0,"Evergreen shrubs"
"4699",2021,"TL","PL","EX",4,"Emp nig",0,"Evergreen shrubs"
"4700",2021,"TL","PL","EX",4,"Eri vag",0.135802469,"Sedge"
"4701",2021,"TL","PL","EX",4,"frost boil",0,"Bare ground"
"4702",2021,"TL","PL","EX",4,"Led pal",0.037037037,"Evergreen shrubs"
"4703",2021,"TL","PL","EX",4,"lichen",0.049382716,"Lichen"
"4704",2021,"TL","PL","EX",4,"litter",0.061728395,"Litter"
"4705",2021,"TL","PL","EX",4,"moss",0.209876543,"Moss"
"4706",2021,"TL","PL","EX",4,"Ped lap",0.024691358,"Forb"
"4707",2021,"TL","PL","EX",4,"Pol bis",0,"Forb"
"4708",2021,"TL","PL","EX",4,"Rub cha",0,"Forb"
"4709",2021,"TL","PL","EX",4,"Sal pul",0.061728395,"Deciduous shrubs"
"4710",2021,"TL","PL","EX",4,"Sal ret",0.012345679,"Deciduous shrubs"
"4711",2021,"TL","PL","EX",4,"std",0.00617284,"Standing dead"
"4712",2021,"TL","PL","EX",4,"std",0.024691358,"Standing dead"
"4713",2021,"TL","PL","EX",4,"tussock litter",0.074074074,"Litter"
"4714",2021,"TL","PL","EX",4,"Vac uli",0.049382716,"Deciduous shrubs"
"4715",2021,"TL","PL","EX",4,"Vac vit",0.098765432,"Evergreen shrubs"
"4716",2021,"TL","PL","EX",4,"winterkill",0,"Standing dead"
"4717",2021,"TL","PL","EX",5,"And pol",0,"Evergreen shrubs"
"4718",2021,"TL","PL","EX",5,"bare",0,"Bare ground"
"4719",2021,"TL","PL","EX",5,"Bet nan",0.227027027,"Deciduous shrubs"
"4720",2021,"TL","PL","EX",5,"Car big",0.021621622,"Grass"
"4721",2021,"TL","PL","EX",5,"Cas tet",0,"Evergreen shrubs"
"4722",2021,"TL","PL","EX",5,"Emp nig",0,"Evergreen shrubs"
"4723",2021,"TL","PL","EX",5,"Eri vag",0.054054054,"Sedge"
"4724",2021,"TL","PL","EX",5,"frost boil",0,"Bare ground"
"4725",2021,"TL","PL","EX",5,"Led pal",0.032432432,"Evergreen shrubs"
"4726",2021,"TL","PL","EX",5,"lichen",0.021621622,"Lichen"
"4727",2021,"TL","PL","EX",5,"litter",0.010810811,"Litter"
"4728",2021,"TL","PL","EX",5,"moss",0.335135135,"Moss"
"4729",2021,"TL","PL","EX",5,"Ped lap",0.005405405,"Forb"
"4730",2021,"TL","PL","EX",5,"Pol bis",0.005405405,"Forb"
"4731",2021,"TL","PL","EX",5,"Rub cha",0,"Forb"
"4732",2021,"TL","PL","EX",5,"Sal pul",0.064864865,"Deciduous shrubs"
"4733",2021,"TL","PL","EX",5,"Sal ret",0.021621622,"Deciduous shrubs"
"4734",2021,"TL","PL","EX",5,"std",0.005405405,"Standing dead"
"4735",2021,"TL","PL","EX",5,"std",0.075675676,"Standing dead"
"4736",2021,"TL","PL","EX",5,"tussock litter",0,"Litter"
"4737",2021,"TL","PL","EX",5,"Vac uli",0.064864865,"Deciduous shrubs"
"4738",2021,"TL","PL","EX",5,"Vac vit",0.054054054,"Evergreen shrubs"
"4739",2021,"TL","PL","EX",5,"winterkill",0,"Standing dead"
"4740",2021,"TL","PL","EX",6,"And pol",0,"Evergreen shrubs"
"4741",2021,"TL","PL","EX",6,"bare",0,"Bare ground"
"4742",2021,"TL","PL","EX",6,"Bet nan",0.082051282,"Deciduous shrubs"
"4743",2021,"TL","PL","EX",6,"Car big",0.102564103,"Grass"
"4744",2021,"TL","PL","EX",6,"Cas tet",0,"Evergreen shrubs"
"4745",2021,"TL","PL","EX",6,"Emp nig",0,"Evergreen shrubs"
"4746",2021,"TL","PL","EX",6,"Eri vag",0.071794872,"Sedge"
"4747",2021,"TL","PL","EX",6,"frost boil",0,"Bare ground"
